 East  ,  RL  ,  Delpar	 
     225.0,     568.6,     -0.02
     225.0,     558.6,     -0.02
     225.0,     548.6,     -0.02
     225.0,     536.1,     -0.02
     225.0,     518.6,     -0.02
     225.0,     498.0,     -0.01
     225.0,     476.2,     -0.01
     225.0,     453.0,     -0.01
     225.0,     428.5,     -0.00
     225.0,     402.5,     -0.00
     225.0,     374.9,      0.00
     225.0,     345.7,      0.00
     225.0,     314.7,      0.00
     225.0,     281.9,      0.00
     225.0,     247.1,      0.00
     225.0,     209.2,      0.00
     225.0,     168.2,      0.00
     225.0,     124.8,      0.00
     225.0,      79.0,      0.00
     225.0,      30.5,      0.00
     275.0,     589.5,     -0.00
     275.0,     579.5,     -0.00
     275.0,     569.5,     -0.00
     275.0,     559.5,     -0.00
     275.0,     549.5,     -0.01
     275.0,     537.0,     -0.01
     275.0,     519.5,     -0.01
     275.0,     498.9,     -0.01
     275.0,     477.1,     -0.01
     275.0,     453.9,     -0.01
     275.0,     429.4,     -0.00
     275.0,     403.4,     -0.00
     275.0,     375.8,      0.00
     275.0,     346.6,      0.00
     275.0,     315.6,      0.00
     275.0,     282.8,      0.00
     275.0,     248.0,      0.00
     275.0,     210.1,      0.00
     275.0,     168.9,      0.00
     275.0,     125.3,      0.00
     275.0,      79.3,      0.00
     275.0,      30.6,      0.00
     325.0,     589.1,      0.01
     325.0,     579.1,      0.02
     325.0,     569.1,      0.02
     325.0,     559.1,      0.03
     325.0,     549.1,      0.02
     325.0,     536.6,      0.01
     325.0,     519.1,     -0.00
     325.0,     498.5,     -0.01
     325.0,     476.7,     -0.01
     325.0,     453.5,     -0.01
     325.0,     429.0,     -0.00
     325.0,     403.0,     -0.00
     325.0,     375.4,      0.00
     325.0,     346.2,      0.00
     325.0,     315.2,      0.00
     325.0,     282.4,      0.00
     325.0,     247.6,      0.00
     325.0,     209.7,      0.00
     325.0,     168.6,      0.00
     325.0,     125.1,      0.00
     325.0,      79.1,      0.00
     325.0,      30.5,      0.00
     375.0,     587.8,     -0.04
     375.0,     577.8,     -0.03
     375.0,     567.8,     -0.03
     375.0,     557.8,     -0.02
     375.0,     547.8,     -0.02
     375.0,     535.3,     -0.01
     375.0,     517.8,     -0.01
     375.0,     497.2,     -0.01
     375.0,     475.3,     -0.01
     375.0,     452.2,     -0.01
     375.0,     427.7,     -0.00
     375.0,     401.6,     -0.00
     375.0,     374.1,      0.00
     375.0,     344.9,      0.00
     375.0,     313.9,      0.00
     375.0,     281.1,      0.00
     375.0,     246.3,      0.00
     375.0,     208.5,      0.00
     375.0,     167.6,      0.00
     375.0,     124.4,      0.00
     375.0,      78.7,      0.00
     375.0,      30.4,      0.00
     425.0,     586.6,      0.04
     425.0,     576.6,      0.01
     425.0,     566.6,     -0.00
     425.0,     556.6,     -0.01
     425.0,     546.6,     -0.02
     425.0,     534.1,     -0.02
     425.0,     516.6,     -0.02
     425.0,     496.0,     -0.01
     425.0,     474.2,     -0.01
     425.0,     451.0,     -0.01
     425.0,     426.5,     -0.00
     425.0,     400.5,      0.00
     425.0,     372.9,      0.00
     425.0,     343.7,      0.00
     425.0,     312.7,      0.00
     425.0,     279.9,      0.00
     425.0,     245.1,      0.00
     425.0,     207.5,      0.00
     425.0,     166.8,      0.00
     425.0,     123.8,      0.00
     425.0,      78.4,      0.00
     425.0,      30.3,      0.00
     475.0,     586.3,     -0.02
     475.0,     576.3,     -0.02
     475.0,     566.3,     -0.02
     475.0,     556.3,     -0.03
     475.0,     546.3,     -0.03
     475.0,     533.8,     -0.03
     475.0,     516.3,     -0.02
     475.0,     495.7,     -0.02
     475.0,     473.8,     -0.01
     475.0,     450.7,     -0.00
     475.0,     426.2,      0.00
     475.0,     400.2,      0.00
     475.0,     372.6,      0.00
     475.0,     343.4,      0.00
     475.0,     312.4,      0.00
     475.0,     279.6,      0.00
     475.0,     244.8,      0.00
     475.0,     207.1,      0.00
     475.0,     166.6,      0.00
     475.0,     123.7,      0.00
     475.0,      78.3,      0.00
     475.0,      30.3,      0.00
     525.0,     586.3,     -0.01
     525.0,     576.3,     -0.01
     525.0,     566.3,     -0.02
     525.0,     556.3,     -0.02
     525.0,     546.3,     -0.02
     525.0,     533.8,     -0.02
     525.0,     516.3,     -0.02
     525.0,     495.7,     -0.01
     525.0,     473.9,     -0.00
     525.0,     450.7,      0.01
     525.0,     426.2,      0.01
     525.0,     400.2,      0.01
     525.0,     372.6,      0.00
     525.0,     343.4,      0.00
     525.0,     312.4,      0.00
     525.0,     279.6,      0.00
     525.0,     244.8,      0.00
     525.0,     207.2,      0.00
     525.0,     166.6,      0.00
     525.0,     123.7,      0.00
     525.0,      78.3,      0.00
     525.0,      30.3,      0.00
     575.0,     586.1,      0.03
     575.0,     576.1,      0.02
     575.0,     566.1,      0.01
     575.0,     556.1,     -0.00
     575.0,     546.1,     -0.01
     575.0,     533.6,     -0.01
     575.0,     516.1,     -0.01
     575.0,     495.5,      0.00
     575.0,     473.7,      0.03
     575.0,     450.5,      0.03
     575.0,     426.0,      0.02
     575.0,     400.0,      0.01
     575.0,     372.4,      0.01
     575.0,     343.2,      0.00
     575.0,     312.2,      0.00
     575.0,     279.4,      0.00
     575.0,     244.6,      0.00
     575.0,     207.0,      0.00
     575.0,     166.5,      0.00
     575.0,     123.6,      0.00
     575.0,      78.2,      0.00
     575.0,      30.2,      0.00
     625.0,     585.4,     -0.01
     625.0,     575.4,     -0.01
     625.0,     565.4,     -0.01
     625.0,     555.4,     -0.01
     625.0,     545.4,     -0.01
     625.0,     532.9,     -0.01
     625.0,     515.4,     -0.00
     625.0,     494.8,      0.02
     625.0,     473.0,      0.09
     625.0,     449.8,      0.06
     625.0,     425.3,      0.03
     625.0,     399.3,      0.01
     625.0,     371.7,      0.01
     625.0,     342.5,      0.00
     625.0,     311.5,      0.00
     625.0,     278.7,      0.00
     625.0,     243.9,      0.00
     625.0,     206.4,      0.00
     625.0,     166.0,      0.00
     625.0,     123.2,      0.00
     625.0,      78.0,      0.00
     625.0,      30.2,      0.00
     675.0,     584.2,      0.02
     675.0,     574.2,      0.01
     675.0,     564.2,     -0.00
     675.0,     554.2,     -0.01
     675.0,     544.2,     -0.01
     675.0,     531.7,     -0.01
     675.0,     514.2,     -0.01
     675.0,     493.6,      0.00
     675.0,     471.8,      0.04
     675.0,     448.6,      0.03
     675.0,     424.1,      0.01
     675.0,     398.1,      0.01
     675.0,     370.5,      0.00
     675.0,     341.3,      0.00
     675.0,     310.3,      0.00
     675.0,     277.5,      0.00
     675.0,     242.7,      0.00
     675.0,     205.3,      0.00
     675.0,     165.1,      0.00
     675.0,     122.6,      0.00
     675.0,      77.7,      0.00
     675.0,      30.0,      0.00
     725.0,     582.7,      0.01
     725.0,     572.7,      0.00
     725.0,     562.7,     -0.00
     725.0,     552.7,     -0.01
     725.0,     542.7,     -0.01
     725.0,     530.2,     -0.02
     725.0,     512.7,     -0.02
     725.0,     492.1,     -0.02
     725.0,     470.3,     -0.01
     725.0,     447.2,     -0.00
     725.0,     422.6,     -0.00
     725.0,     396.6,     -0.00
     725.0,     369.1,     -0.00
     725.0,     339.8,     -0.00
     725.0,     308.9,      0.00
     725.0,     276.0,      0.00
     725.0,     241.2,      0.00
     725.0,     204.0,      0.00
     725.0,     164.1,      0.00
     725.0,     121.9,      0.00
     725.0,      77.2,      0.00
     725.0,      29.9,      0.00
     775.0,     581.5,      0.01
     775.0,     571.5,      0.01
     775.0,     561.5,      0.00
     775.0,     551.5,     -0.00
     775.0,     541.5,     -0.01
     775.0,     529.0,     -0.01
     775.0,     511.5,     -0.02
     775.0,     490.9,     -0.03
     775.0,     469.0,     -0.03
     775.0,     445.9,     -0.02
     775.0,     421.4,     -0.02
     775.0,     395.3,     -0.01
     775.0,     367.8,     -0.01
     775.0,     338.6,     -0.00
     775.0,     307.6,      0.00
     775.0,     274.8,      0.00
     775.0,     240.0,      0.00
     775.0,     202.8,      0.01
     775.0,     163.2,      0.01
     775.0,     121.3,      0.01
     775.0,      76.8,      0.01
     775.0,      29.8,      0.01
     825.0,     580.7,      0.02
     825.0,     570.7,      0.01
     825.0,     560.7,      0.01
     825.0,     550.7,      0.01
     825.0,     540.7,      0.00
     825.0,     528.2,     -0.01
     825.0,     510.7,     -0.02
     825.0,     490.1,     -0.03
     825.0,     468.3,     -0.03
     825.0,     445.1,     -0.03
     825.0,     420.6,     -0.02
     825.0,     394.6,     -0.01
     825.0,     367.0,     -0.01
     825.0,     337.8,     -0.00
     825.0,     306.8,      0.00
     825.0,     274.0,      0.00
     825.0,     239.2,      0.01
     825.0,     202.1,      0.01
     825.0,     162.7,      0.01
     825.0,     120.9,      0.01
     825.0,      76.6,      0.01
     825.0,      29.7,      0.01
     875.0,     580.5,      0.03
     875.0,     570.5,      0.02
     875.0,     560.5,      0.02
     875.0,     550.5,      0.02
     875.0,     540.5,      0.01
     875.0,     528.0,     -0.00
     875.0,     510.5,     -0.02
     875.0,     489.9,     -0.03
     875.0,     468.0,     -0.03
     875.0,     444.9,     -0.03
     875.0,     420.3,     -0.02
     875.0,     394.3,     -0.02
     875.0,     366.8,     -0.01
     875.0,     337.6,     -0.00
     875.0,     306.6,      0.00
     875.0,     273.8,      0.01
     875.0,     238.9,      0.01
     875.0,     201.9,      0.01
     875.0,     162.5,      0.01
     875.0,     120.8,      0.01
     875.0,      76.5,      0.01
     875.0,      29.7,      0.01
     925.0,     580.4,      0.03
     925.0,     570.4,      0.03
     925.0,     560.4,      0.02
     925.0,     550.4,      0.02
     925.0,     540.4,      0.01
     925.0,     527.9,      0.00
     925.0,     510.4,     -0.01
     925.0,     489.8,     -0.03
     925.0,     468.0,     -0.03
     925.0,     444.8,     -0.03
     925.0,     420.3,     -0.03
     925.0,     394.3,     -0.02
     925.0,     366.7,     -0.01
     925.0,     337.5,     -0.00
     925.0,     306.5,      0.01
     925.0,     273.7,      0.01
     925.0,     238.9,      0.01
     925.0,     201.9,      0.01
     925.0,     162.5,      0.01
     925.0,     120.7,      0.01
     925.0,      76.5,      0.01
     925.0,      29.7,      0.01
     975.0,     580.5,      0.02
     975.0,     570.5,      0.02
     975.0,     560.5,      0.01
     975.0,     550.5,      0.01
     975.0,     540.5,      0.01
     975.0,     528.0,     -0.00
     975.0,     510.5,     -0.02
     975.0,     489.9,     -0.03
     975.0,     468.0,     -0.03
     975.0,     444.9,     -0.03
     975.0,     420.3,     -0.03
     975.0,     394.3,     -0.02
     975.0,     366.8,     -0.01
     975.0,     337.6,      0.00
     975.0,     306.6,      0.01
     975.0,     273.7,      0.01
     975.0,     238.9,      0.02
     975.0,     201.9,      0.02
     975.0,     162.5,      0.01
     975.0,     120.8,      0.01
     975.0,      76.5,      0.01
     975.0,      29.7,      0.01
    1025.0,     580.7,     -0.00
    1025.0,     570.7,     -0.00
    1025.0,     560.7,     -0.00
    1025.0,     550.7,     -0.01
    1025.0,     540.7,     -0.01
    1025.0,     528.2,     -0.01
    1025.0,     510.7,     -0.02
    1025.0,     490.1,     -0.03
    1025.0,     468.3,     -0.03
    1025.0,     445.1,     -0.03
    1025.0,     420.6,     -0.03
    1025.0,     394.6,     -0.02
    1025.0,     367.0,     -0.01
    1025.0,     337.8,      0.00
    1025.0,     306.8,      0.01
    1025.0,     274.0,      0.02
    1025.0,     239.2,      0.02
    1025.0,     202.1,      0.02
    1025.0,     162.7,      0.02
    1025.0,     120.9,      0.02
    1025.0,      76.6,      0.01
    1025.0,      29.7,      0.01
    1075.0,     581.1,     -0.02
    1075.0,     571.1,     -0.02
    1075.0,     561.1,     -0.02
    1075.0,     551.1,     -0.02
    1075.0,     541.1,     -0.02
    1075.0,     528.6,     -0.03
    1075.0,     511.1,     -0.03
    1075.0,     490.5,     -0.03
    1075.0,     468.7,     -0.03
    1075.0,     445.5,     -0.03
    1075.0,     421.0,     -0.03
    1075.0,     395.0,     -0.02
    1075.0,     367.4,     -0.01
    1075.0,     338.2,      0.00
    1075.0,     307.2,      0.02
    1075.0,     274.4,      0.02
    1075.0,     239.6,      0.03
    1075.0,     202.5,      0.02
    1075.0,     162.9,      0.02
    1075.0,     121.1,      0.02
    1075.0,      76.7,      0.02
    1075.0,      29.7,      0.02
    1125.0,     581.1,     -0.04
    1125.0,     571.1,     -0.04
    1125.0,     561.1,     -0.04
    1125.0,     551.1,     -0.03
    1125.0,     541.1,     -0.03
    1125.0,     528.6,     -0.03
    1125.0,     511.1,     -0.03
    1125.0,     490.5,     -0.03
    1125.0,     468.7,     -0.03
    1125.0,     445.6,     -0.03
    1125.0,     421.0,     -0.03
    1125.0,     395.0,     -0.02
    1125.0,     367.4,     -0.01
    1125.0,     338.2,      0.01
    1125.0,     307.2,      0.02
    1125.0,     274.4,      0.03
    1125.0,     239.6,      0.03
    1125.0,     202.5,      0.03
    1125.0,     163.0,      0.03
    1125.0,     121.1,      0.02
    1125.0,      76.7,      0.02
    1125.0,      29.7,      0.02
    1175.0,     580.7,     -0.04
    1175.0,     570.7,     -0.04
    1175.0,     560.7,     -0.04
    1175.0,     550.7,     -0.04
    1175.0,     540.7,     -0.04
    1175.0,     528.2,     -0.04
    1175.0,     510.7,     -0.04
    1175.0,     490.1,     -0.04
    1175.0,     468.3,     -0.04
    1175.0,     445.1,     -0.03
    1175.0,     420.6,     -0.03
    1175.0,     394.6,     -0.02
    1175.0,     367.0,     -0.01
    1175.0,     337.8,      0.01
    1175.0,     306.8,      0.03
    1175.0,     274.0,      0.04
    1175.0,     239.2,      0.04
    1175.0,     202.1,      0.04
    1175.0,     162.7,      0.03
    1175.0,     120.9,      0.03
    1175.0,      76.6,      0.02
    1175.0,      29.7,      0.02
    1225.0,     580.0,     -0.02
    1225.0,     570.0,     -0.03
    1225.0,     560.0,     -0.03
    1225.0,     550.0,     -0.03
    1225.0,     540.0,     -0.04
    1225.0,     527.5,     -0.04
    1225.0,     510.0,     -0.04
    1225.0,     489.4,     -0.04
    1225.0,     467.6,     -0.04
    1225.0,     444.4,     -0.04
    1225.0,     419.9,     -0.03
    1225.0,     393.9,     -0.03
    1225.0,     366.3,     -0.01
    1225.0,     337.1,      0.01
    1225.0,     306.1,      0.04
    1225.0,     273.3,      0.05
    1225.0,     238.5,      0.05
    1225.0,     201.5,      0.04
    1225.0,     162.2,      0.04
    1225.0,     120.5,      0.03
    1225.0,      76.4,      0.02
    1225.0,      29.6,      0.02
    1275.0,     579.4,     -0.00
    1275.0,     569.4,     -0.01
    1275.0,     559.4,     -0.02
    1275.0,     549.4,     -0.03
    1275.0,     539.4,     -0.03
    1275.0,     526.9,     -0.03
    1275.0,     509.4,     -0.04
    1275.0,     488.8,     -0.04
    1275.0,     467.0,     -0.04
    1275.0,     443.8,     -0.05
    1275.0,     419.3,     -0.05
    1275.0,     393.3,     -0.04
    1275.0,     365.7,     -0.02
    1275.0,     336.5,      0.01
    1275.0,     305.5,      0.05
    1275.0,     272.7,      0.06
    1275.0,     237.9,      0.06
    1275.0,     201.0,      0.05
    1275.0,     161.8,      0.04
    1275.0,     120.2,      0.03
    1275.0,      76.2,      0.02
    1275.0,      29.6,      0.02
    1325.0,     579.1,      0.02
    1325.0,     569.1,      0.01
    1325.0,     559.1,     -0.00
    1325.0,     549.1,     -0.01
    1325.0,     539.1,     -0.02
    1325.0,     526.6,     -0.03
    1325.0,     509.1,     -0.04
    1325.0,     488.5,     -0.04
    1325.0,     466.6,     -0.05
    1325.0,     443.5,     -0.06
    1325.0,     419.0,     -0.07
    1325.0,     393.0,     -0.06
    1325.0,     365.4,     -0.04
    1325.0,     336.2,      0.01
    1325.0,     305.2,      0.06
    1325.0,     272.4,      0.08
    1325.0,     237.6,      0.07
    1325.0,     200.7,      0.06
    1325.0,     161.5,      0.04
    1325.0,     120.1,      0.03
    1325.0,      76.1,      0.02
    1325.0,      29.5,      0.02
    1375.0,     579.1,      0.10
    1375.0,     569.1,      0.08
    1375.0,     559.1,      0.05
    1375.0,     549.1,      0.03
    1375.0,     539.1,      0.01
    1375.0,     526.6,     -0.01
    1375.0,     509.1,     -0.03
    1375.0,     488.5,     -0.05
    1375.0,     466.6,     -0.07
    1375.0,     443.5,     -0.10
    1375.0,     419.0,     -0.12
    1375.0,     393.0,     -0.11
    1375.0,     365.4,     -0.08
    1375.0,     336.2,      0.01
    1375.0,     305.2,      0.07
    1375.0,     272.4,      0.09
    1375.0,     237.6,      0.08
    1375.0,     200.7,      0.06
    1375.0,     161.5,      0.04
    1375.0,     120.1,      0.03
    1375.0,      76.1,      0.02
    1375.0,      29.5,      0.02
    1425.0,     579.3,      0.04
    1425.0,     569.3,      0.04
    1425.0,     559.3,      0.03
    1425.0,     549.3,      0.02
    1425.0,     539.3,      0.01
    1425.0,     526.8,     -0.01
    1425.0,     509.3,     -0.03
    1425.0,     488.7,     -0.06
    1425.0,     466.9,     -0.10
    1425.0,     443.7,     -0.15
    1425.0,     419.2,     -0.20
    1425.0,     393.2,     -0.22
    1425.0,     365.6,     -0.16
    1425.0,     336.4,      0.01
    1425.0,     305.4,      0.09
    1425.0,     272.6,      0.09
    1425.0,     237.8,      0.07
    1425.0,     200.9,      0.05
    1425.0,     161.7,      0.04
    1425.0,     120.2,      0.03
    1425.0,      76.2,      0.02
    1425.0,      29.6,      0.02
    1475.0,     579.7,      0.02
    1475.0,     569.7,      0.02
    1475.0,     559.7,      0.02
    1475.0,     549.7,      0.02
    1475.0,     539.7,      0.01
    1475.0,     527.2,      0.01
    1475.0,     509.7,     -0.01
    1475.0,     489.1,     -0.05
    1475.0,     467.2,     -0.14
    1475.0,     444.1,     -0.25
    1475.0,     419.6,     -0.35
    1475.0,     393.5,     -0.41
    1475.0,     366.0,     -0.38
    1475.0,     336.8,      0.03
    1475.0,     305.8,      0.09
    1475.0,     272.9,      0.07
    1475.0,     238.1,      0.06
    1475.0,     201.2,      0.04
    1475.0,     161.9,      0.03
    1475.0,     120.4,      0.02
    1475.0,      76.3,      0.02
    1475.0,      29.6,      0.01
    1525.0,     580.0,      0.01
    1525.0,     570.0,      0.02
    1525.0,     560.0,      0.02
    1525.0,     550.0,      0.02
    1525.0,     540.0,      0.03
    1525.0,     527.5,      0.04
    1525.0,     510.0,      0.05
    1525.0,     489.4,     -0.01
    1525.0,     467.6,     -0.19
    1525.0,     444.5,     -0.40
    1525.0,     419.9,     -0.62
    1525.0,     393.9,     -0.75
    1525.0,     366.4,     -1.00
    1525.0,     337.1,     -0.17
    1525.0,     306.2,     -0.00
    1525.0,     273.3,      0.03
    1525.0,     238.5,      0.03
    1525.0,     201.5,      0.03
    1525.0,     162.2,      0.02
    1525.0,     120.6,      0.02
    1525.0,      76.4,      0.01
    1525.0,      29.6,      0.01
    1575.0,     580.4,      0.00
    1575.0,     570.4,      0.00
    1575.0,     560.4,      0.00
    1575.0,     550.4,      0.01
    1575.0,     540.4,      0.04
    1575.0,     527.9,      0.10
    1575.0,     510.4,      0.22
    1575.0,     489.8,      0.21
    1575.0,     467.9,     -0.27
    1575.0,     444.8,     -0.61
    1575.0,     420.2,     -0.67
    1575.0,     394.2,     -0.57
    1575.0,     366.7,     -0.54
    1575.0,     337.4,     -0.22
    1575.0,     306.5,     -0.07
    1575.0,     273.6,     -0.01
    1575.0,     238.8,      0.01
    1575.0,     201.8,      0.01
    1575.0,     162.4,      0.01
    1575.0,     120.7,      0.01
    1575.0,      76.5,      0.01
    1575.0,      29.7,      0.01
    1625.0,     580.5,     -0.02
    1625.0,     570.5,     -0.03
    1625.0,     560.5,     -0.05
    1625.0,     550.5,     -0.08
    1625.0,     540.5,     -0.10
    1625.0,     528.0,     -0.04
    1625.0,     510.5,      0.13
    1625.0,     490.0,     -0.04
    1625.0,     468.1,     -0.14
    1625.0,     445.0,     -0.31
    1625.0,     420.4,     -0.38
    1625.0,     394.4,     -0.36
    1625.0,     366.9,     -0.31
    1625.0,     337.6,     -0.18
    1625.0,     306.7,     -0.08
    1625.0,     273.8,     -0.03
    1625.0,     239.0,     -0.01
    1625.0,     202.0,      0.00
    1625.0,     162.6,      0.00
    1625.0,     120.8,      0.01
    1625.0,      76.6,      0.01
    1625.0,      29.7,      0.00
    1675.0,     580.7,      0.07
    1675.0,     570.7,      0.07
    1675.0,     560.7,      0.08
    1675.0,     550.7,      0.09
    1675.0,     540.7,      0.08
    1675.0,     528.2,      0.05
    1675.0,     510.7,      0.02
    1675.0,     490.1,     -0.04
    1675.0,     468.3,     -0.11
    1675.0,     445.2,     -0.18
    1675.0,     420.6,     -0.22
    1675.0,     394.6,     -0.22
    1675.0,     367.1,     -0.19
    1675.0,     337.8,     -0.13
    1675.0,     306.9,     -0.07
    1675.0,     274.0,     -0.04
    1675.0,     239.2,     -0.02
    1675.0,     202.2,     -0.01
    1675.0,     162.7,     -0.00
    1675.0,     120.9,      0.00
    1675.0,      76.6,      0.00
    1675.0,      29.7,      0.00
    1725.0,     581.1,      0.03
    1725.0,     571.1,      0.02
    1725.0,     561.1,      0.02
    1725.0,     551.1,      0.01
    1725.0,     541.1,      0.00
    1725.0,     528.6,     -0.01
    1725.0,     511.1,     -0.03
    1725.0,     490.5,     -0.05
    1725.0,     468.7,     -0.08
    1725.0,     445.5,     -0.12
    1725.0,     421.0,     -0.13
    1725.0,     395.0,     -0.14
    1725.0,     367.4,     -0.12
    1725.0,     338.2,     -0.09
    1725.0,     307.2,     -0.06
    1725.0,     274.4,     -0.04
    1725.0,     239.6,     -0.02
    1725.0,     202.5,     -0.01
    1725.0,     163.0,     -0.00
    1725.0,     121.1,     -0.00
    1725.0,      76.7,      0.00
    1725.0,      29.7,      0.00
    1775.0,     581.6,     -0.03
    1775.0,     571.6,     -0.04
    1775.0,     561.6,     -0.04
    1775.0,     551.6,     -0.05
    1775.0,     541.6,     -0.05
    1775.0,     529.1,     -0.05
    1775.0,     511.6,     -0.05
    1775.0,     491.0,     -0.06
    1775.0,     469.2,     -0.07
    1775.0,     446.0,     -0.08
    1775.0,     421.5,     -0.09
    1775.0,     395.5,     -0.09
    1775.0,     367.9,     -0.08
    1775.0,     338.7,     -0.07
    1775.0,     307.7,     -0.05
    1775.0,     274.9,     -0.03
    1775.0,     240.1,     -0.02
    1775.0,     203.0,     -0.01
    1775.0,     163.3,     -0.01
    1775.0,     121.3,     -0.00
    1775.0,      76.9,     -0.00
    1775.0,      29.8,     -0.00
    1825.0,     582.1,      0.01
    1825.0,     572.1,      0.01
    1825.0,     562.1,      0.00
    1825.0,     552.1,     -0.01
    1825.0,     542.1,     -0.02
    1825.0,     529.6,     -0.03
    1825.0,     512.1,     -0.04
    1825.0,     491.5,     -0.05
    1825.0,     469.7,     -0.06
    1825.0,     446.5,     -0.06
    1825.0,     422.0,     -0.06
    1825.0,     396.0,     -0.06
    1825.0,     368.4,     -0.06
    1825.0,     339.2,     -0.05
    1825.0,     308.2,     -0.04
    1825.0,     275.4,     -0.03
    1825.0,     240.6,     -0.02
    1825.0,     203.4,     -0.01
    1825.0,     163.6,     -0.01
    1825.0,     121.6,     -0.00
    1825.0,      77.0,     -0.00
    1825.0,      29.8,     -0.00
    1875.0,     582.4,      0.01
    1875.0,     572.4,      0.01
    1875.0,     562.4,      0.00
    1875.0,     552.4,     -0.01
    1875.0,     542.4,     -0.02
    1875.0,     529.9,     -0.03
    1875.0,     512.4,     -0.03
    1875.0,     491.8,     -0.04
    1875.0,     470.0,     -0.04
    1875.0,     446.8,     -0.04
    1875.0,     422.3,     -0.04
    1875.0,     396.3,     -0.04
    1875.0,     368.7,     -0.04
    1875.0,     339.5,     -0.03
    1875.0,     308.5,     -0.03
    1875.0,     275.7,     -0.02
    1875.0,     240.9,     -0.01
    1875.0,     203.7,     -0.01
    1875.0,     163.9,     -0.01
    1875.0,     121.7,     -0.00
    1875.0,      77.1,     -0.00
    1875.0,      29.9,     -0.00
    1925.0,     582.7,      0.02
    1925.0,     572.7,      0.00
    1925.0,     562.7,     -0.01
    1925.0,     552.7,     -0.02
    1925.0,     542.7,     -0.02
    1925.0,     530.2,     -0.02
    1925.0,     512.7,     -0.02
    1925.0,     492.1,     -0.03
    1925.0,     470.3,     -0.03
    1925.0,     447.1,     -0.03
    1925.0,     422.6,     -0.03
    1925.0,     396.6,     -0.03
    1925.0,     369.0,     -0.03
    1925.0,     339.8,     -0.02
    1925.0,     308.8,     -0.02
    1925.0,     276.0,     -0.02
    1925.0,     241.2,     -0.01
    1925.0,     203.9,     -0.01
    1925.0,     164.1,     -0.01
    1925.0,     121.9,     -0.00
    1925.0,      77.2,     -0.00
    1925.0,      29.9,     -0.00
    1975.0,     583.0,      0.00
    1975.0,     573.0,      0.00
    1975.0,     563.0,     -0.00
    1975.0,     553.0,     -0.01
    1975.0,     543.0,     -0.01
    1975.0,     530.5,     -0.02
    1975.0,     513.0,     -0.02
    1975.0,     492.4,     -0.02
    1975.0,     470.6,     -0.02
    1975.0,     447.4,     -0.02
    1975.0,     422.9,     -0.02
    1975.0,     396.9,     -0.02
    1975.0,     369.3,     -0.02
    1975.0,     340.1,     -0.02
    1975.0,     309.1,     -0.01
